CODGEO;LIBGEO;CS1_81_IMMI1_SEXE1;CS1_81_IMMI1_SEXE2;CS1_81_IMMI2_SEXE1;CS1_81_IMMI2_SEXE2;CS1_82_IMMI1_SEXE1;CS1_82_IMMI1_SEXE2;CS1_82_IMMI2_SEXE1;CS1_82_IMMI2_SEXE2;CS1_83_IMMI1_SEXE1;CS1_83_IMMI1_SEXE2;CS1_83_IMMI2_SEXE1;CS1_83_IMMI2_SEXE2;CS1_84_IMMI1_SEXE1;CS1_84_IMMI1_SEXE2;CS1_84_IMMI2_SEXE1;CS1_84_IMMI2_SEXE2;CS1_85_IMMI1_SEXE1;CS1_85_IMMI1_SEXE2;CS1_85_IMMI2_SEXE1;CS1_85_IMMI2_SEXE2;CS1_86_IMMI1_SEXE1;CS1_86_IMMI1_SEXE2;CS1_86_IMMI2_SEXE1;CS1_86_IMMI2_SEXE2;CS1_87_IMMI1_SEXE1;CS1_87_IMMI1_SEXE2;CS1_87_IMMI2_SEXE1;CS1_87_IMMI2_SEXE2;CS1_88_IMMI1_SEXE1;CS1_88_IMMI1_SEXE2;CS1_88_IMMI2_SEXE1;CS1_88_IMMI2_SEXE2
1200;Labalme;0;0;0;0;0;0;10;5;0;0;5;5;0;0;10;15;0;0;15;15;0;0;25;10;0;0;15;20;0;0;15;34
1202;Lagnieu;0;0;10;0;15;5;98;54;20;20;255;113;5;15;368;431;25;49;147;667;74;25;652;235;74;74;574;820;5;78;878;1201
1203;Laiz;0;0;10;0;0;0;34;5;0;0;15;15;5;5;54;118;0;5;39;137;15;5;118;20;5;10;123;123;0;10;162;172
1204;Le Poizat-Lalleyriat;0;0;4;0;0;0;8;0;0;0;18;16;5;0;38;77;4;5;8;56;4;5;83;17;9;4;70;74;0;0;102;122
1205;Lancrans;0;0;4;4;0;0;24;4;0;0;16;32;0;4;60;84;12;8;16;92;12;0;136;20;0;8;96;92;4;20;128;148
1206;Lantenay;0;0;0;0;0;0;0;0;0;0;16;8;4;0;24;8;0;0;4;28;4;4;24;4;0;0;16;24;0;0;56;44
1207;Lapeyrouse;0;0;5;0;0;0;28;0;5;0;5;9;0;0;9;23;0;0;0;46;0;0;32;0;0;0;28;14;0;0;41;73
1208;Lavours;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;11;5;0;11;0;0;0;37;32;0;0;11;21
1209;Léaz;5;0;10;0;0;0;0;5;5;10;20;15;5;10;40;15;5;10;30;105;15;5;40;5;5;0;25;50;25;15;130;90
1210;Lélex;0;0;0;0;0;0;12;8;0;0;0;0;0;0;12;25;4;4;8;29;4;4;21;0;0;4;21;25;0;0;25;25
1211;Lent;0;0;20;8;0;0;28;8;0;4;32;32;4;0;109;117;0;4;40;166;4;0;153;24;4;4;129;113;4;4;190;214
1212;Lescheroux;5;0;5;5;0;0;15;10;0;0;29;5;0;0;25;34;0;0;15;69;0;0;108;25;0;0;69;64;0;0;103;128
1213;Leyment;0;0;12;0;0;0;12;4;4;0;56;44;4;0;100;108;0;4;24;132;8;0;116;36;4;4;60;72;0;4;192;256
1214;Leyssard;5;5;0;0;0;0;0;0;0;0;5;0;0;0;10;10;0;0;5;25;0;0;10;10;0;0;25;15;0;0;10;10
1215;Lhôpital;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;4;4;0;0;12;4;0;0;4;4
1216;Lhuis;0;0;20;5;0;0;5;0;0;0;35;20;0;0;50;40;0;0;15;79;0;0;84;30;0;0;129;154;0;0;104;114
1218;Lochieu;0;0;12;0;0;0;4;0;0;0;4;0;0;0;8;8;0;0;0;8;0;0;0;0;0;0;8;8;0;0;8;32
1219;Lompnas;0;0;10;0;0;0;15;0;0;0;0;5;0;0;0;10;0;5;0;10;0;0;15;0;0;0;10;10;0;0;15;55
1221;Lompnieu;0;0;0;0;0;0;10;5;0;0;0;0;0;9;0;0;0;0;0;10;0;0;0;0;0;0;25;30;0;0;20;10
1224;Loyettes;0;0;21;13;4;9;58;29;8;4;101;54;17;4;193;142;0;17;80;336;38;17;373;105;29;21;185;197;4;56;531;533
1225;Lurcy;0;0;0;0;0;0;10;5;0;0;42;21;0;0;21;26;0;0;16;21;0;0;10;16;0;0;42;47;0;0;83;47
1227;Magnieu;0;0;0;0;0;0;19;5;0;5;10;10;0;0;39;29;0;0;10;34;0;0;58;10;0;0;44;53;0;0;77;63
1228;Maillat;0;0;0;0;0;0;30;10;0;0;0;10;5;0;30;45;0;5;0;50;20;5;69;35;20;15;40;64;0;10;85;80
1229;Malafretaz;0;0;12;0;0;0;49;0;0;0;24;12;0;4;77;41;0;8;20;166;8;4;122;28;0;4;85;89;0;4;182;215
1230;Mantenay-Montlin;4;0;8;4;0;0;0;4;0;0;0;0;0;0;0;8;0;4;8;32;0;4;55;12;0;0;44;36;0;0;40;51
1231;Manziat;0;0;28;4;0;0;41;12;0;0;37;45;4;4;126;150;0;0;32;195;4;0;215;77;4;0;243;219;0;0;260;284
1232;Marboz;0;0;20;0;5;0;64;25;0;0;40;25;0;5;143;203;0;5;10;198;0;0;214;32;5;5;296;316;0;0;306;279
1233;Marchamp;0;0;4;0;0;0;0;4;0;0;4;0;0;0;8;4;0;0;0;12;0;0;16;4;0;0;20;20;0;0;28;12
1234;Marignieu;0;0;0;0;0;0;25;0;5;0;0;5;0;0;5;15;0;0;5;20;0;0;10;5;0;0;20;25;0;0;15;15
1235;Marlieux;0;0;0;0;5;0;48;14;5;0;29;14;0;0;43;63;0;0;5;140;0;0;106;14;5;10;106;106;0;10;139;154
1236;Marsonnas;0;0;15;5;0;0;30;15;0;0;19;33;0;0;64;65;5;5;10;95;14;9;90;20;0;0;139;100;0;0;125;152
1237;Martignat;0;0;0;0;0;0;28;16;0;4;44;36;0;4;91;103;4;16;28;135;60;20;119;56;40;20;107;115;0;32;278;234
1238;Massieux;0;0;0;0;15;0;35;25;10;0;153;74;10;0;163;168;0;20;49;261;5;5;153;25;5;10;247;276;0;0;370;424
1239;Massignieu-de-Rives;0;0;10;0;0;0;26;10;0;0;5;10;0;0;37;63;0;0;5;68;0;5;78;5;5;16;84;68;0;0;73;110
1240;Matafelon-Granges;0;0;0;0;0;0;15;5;0;0;20;5;0;0;65;45;0;0;15;70;0;0;50;15;0;5;75;65;0;5;80;111
1241;Meillonnas;0;0;0;0;0;0;35;20;0;0;35;40;0;0;100;124;0;0;60;120;0;0;74;20;10;5;134;165;0;20;175;170
1242;Mérignat;0;0;4;8;0;0;4;4;0;0;0;0;4;0;0;0;0;0;0;12;0;0;20;4;0;0;12;20;0;0;12;12
1243;Messimy-sur-Saône;0;0;10;0;0;0;70;40;0;5;55;30;0;0;50;120;0;0;20;90;10;10;130;30;15;10;85;90;0;0;150;200
1244;Meximieux;0;0;5;0;25;5;109;84;20;5;365;237;15;20;479;488;25;69;178;706;74;44;597;222;35;49;482;753;13;74;1056;1283
1245;Bohas-Meyriat-Rignat;0;0;4;4;0;0;28;0;0;0;61;36;4;0;69;49;0;8;16;89;4;0;65;12;4;4;97;109;4;0;97;138
1246;Mézériat;0;0;0;0;10;0;50;25;5;0;40;20;10;0;120;155;0;20;45;180;30;5;230;65;5;0;235;245;0;15;285;355
1247;Mijoux;0;0;0;0;0;0;16;10;10;0;16;0;0;0;0;21;0;0;16;16;0;0;47;10;0;0;21;36;0;5;62;26
1248;Mionnay;0;0;10;5;0;0;85;10;5;0;154;95;5;10;179;189;5;35;50;194;10;5;126;35;20;10;125;130;5;10;321;286
1249;Miribel;0;0;25;5;30;0;197;79;5;20;502;335;39;14;602;655;15;107;251;827;99;59;606;123;95;64;588;901;125;247;1462;1375
1250;Misérieux;0;0;0;0;0;0;68;10;0;0;58;73;0;5;132;151;0;19;49;195;5;0;164;24;0;0;117;136;0;0;246;397
1252;Mogneneins;0;0;0;0;0;0;15;0;5;0;45;5;0;0;50;45;0;0;15;85;0;5;50;0;5;5;94;103;10;5;105;120
1254;Montagnat;0;0;17;0;4;0;50;17;4;0;88;67;8;4;155;130;0;8;42;193;13;0;101;17;13;0;202;227;4;8;269;256
1255;Montagnieu;0;0;5;0;0;0;5;0;0;0;5;0;5;0;35;30;0;5;0;60;5;5;90;30;0;5;50;65;0;0;70;100
1257;Montanges;0;0;0;0;0;0;0;0;0;0;15;15;5;0;30;25;0;5;5;30;0;0;50;5;0;0;35;25;0;0;30;60
1258;Montceaux;0;0;15;0;0;0;20;20;5;0;82;26;0;5;41;67;5;0;46;149;15;5;133;26;0;10;108;87;0;0;174;179
1259;Montcet;0;0;5;0;0;0;15;5;0;0;15;25;0;0;50;55;0;0;25;65;0;0;70;5;0;0;60;55;0;0;84;134
1260;Le Montellier;0;0;14;5;0;0;24;0;0;0;9;5;5;0;14;24;0;0;5;33;0;0;19;5;0;0;9;28;0;0;33;43
1261;Monthieux;0;0;4;0;0;4;27;16;0;0;20;20;0;0;90;55;0;0;20;63;0;0;51;8;4;0;43;31;4;4;106;82
1262;Montluel;0;0;25;0;35;5;114;25;5;15;298;189;75;20;476;408;10;85;188;640;198;85;524;135;180;109;407;641;35;155;841;1068
1263;Montmerle-sur-Saône;0;0;0;0;0;0;110;15;5;5;181;105;5;15;206;236;0;10;80;437;25;10;301;55;15;15;387;513;10;0;537;537
1264;Montracol;0;0;10;0;0;0;40;0;5;0;30;15;5;0;64;75;0;5;20;135;0;0;100;20;0;0;80;59;0;10;180;160
1265;Montréal-la-Cluse;5;0;10;5;15;0;90;30;5;5;40;20;35;10;185;155;15;40;55;190;155;75;305;120;130;110;170;245;80;180;385;540
1266;Montrevel-en-Bresse;0;0;8;0;0;0;32;28;8;4;40;36;0;4;137;100;4;8;84;261;4;8;249;72;12;8;309;462;8;16;297;241
1267;Nurieux-Volognat;0;5;25;0;0;0;25;5;5;0;35;20;5;0;65;35;0;5;20;130;30;25;100;30;20;15;80;95;0;0;150;125
1268;Murs-et-Gélignieux;0;0;0;0;0;0;20;0;0;0;5;0;0;0;10;30;0;0;5;20;0;0;30;10;0;0;25;30;0;0;25;40
1269;Nantua;0;0;0;0;24;8;65;12;8;0;69;56;44;16;133;117;12;12;73;225;192;68;261;125;52;56;271;437;100;215;370;514
1272;Neuville-les-Dames;0;0;20;8;4;0;36;8;0;0;32;8;0;12;116;100;0;8;36;144;8;4;189;48;8;8;132;168;12;8;172;193
1273;Neuville-sur-Ain;0;0;9;0;5;0;24;14;5;0;62;9;0;9;57;142;5;0;43;166;14;5;218;38;24;9;156;147;0;16;222;256
1274;Les Neyrolles;0;0;5;0;5;0;10;10;0;0;5;5;0;0;10;15;5;5;25;54;30;19;59;15;25;5;50;55;15;20;100;104
1275;Neyron;0;0;15;4;8;0;85;31;12;0;160;136;12;4;159;185;0;16;50;206;20;4;127;20;29;20;219;268;4;24;291;344
1276;Niévroz;0;0;12;12;4;0;49;16;4;4;65;33;0;8;118;110;0;8;29;134;12;0;155;33;8;4;98;106;0;0;208;297
1277;Nivollet-Montgriffon;0;0;4;0;0;0;0;0;0;0;8;0;0;0;4;16;0;0;0;8;0;0;16;0;0;0;20;8;0;0;16;12
1279;Oncieu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;8;12;0;0;12;0;0;0;12;20;0;0;12;12
1280;Ordonnaz;0;0;8;4;0;0;8;4;0;0;8;4;0;0;0;8;0;0;4;16;0;0;12;0;0;0;12;12;0;0;29;16
1281;Ornex;0;0;8;8;60;16;44;4;149;97;217;113;89;121;149;213;113;197;96;241;85;12;112;20;84;72;144;220;250;351;500;532
1282;Outriaz;0;0;5;0;0;5;5;0;0;0;20;10;0;0;15;15;0;0;0;15;5;0;20;5;5;0;20;30;0;5;25;45
1283;Oyonnax;0;0;11;3;142;23;320;104;45;36;442;208;234;80;798;822;100;380;361;1445;1388;823;1619;694;870;658;1176;1697;465;1196;3060;3271
1284;Ozan;0;0;0;0;0;0;20;20;0;0;25;0;0;0;30;10;0;0;5;74;10;5;79;35;5;10;69;64;0;10;64;118
1285;Parcieux;0;0;0;0;8;4;33;12;0;0;103;41;0;0;66;86;0;4;21;99;0;0;90;12;8;0;99;99;0;0;184;189
1286;Parves et Nattages;0;0;20;5;0;0;25;5;5;0;30;20;0;0;60;75;0;0;25;90;5;0;55;15;0;10;130;115;0;0;105;140
1288;Péron;0;0;0;0;19;5;29;24;77;67;96;48;29;39;120;159;43;77;82;164;67;5;183;24;24;39;111;111;116;116;327;279
1289;Péronnas;0;0;0;0;5;5;108;34;5;10;225;171;44;24;377;333;10;73;176;519;60;34;451;108;49;39;744;995;39;73;725;758
1290;Pérouges;0;0;0;5;15;0;50;15;0;5;45;35;0;0;60;85;0;10;30;95;10;5;60;10;0;5;170;185;15;15;140;150
1291;Perrex;0;0;12;8;0;0;20;0;0;0;20;4;0;0;60;28;0;0;12;136;0;0;84;32;0;0;84;68;0;0;104;116
1293;Peyriat;0;0;0;0;0;0;4;4;0;0;12;0;0;0;16;12;0;0;12;16;0;0;8;12;0;0;12;12;0;0;33;33
1294;Peyrieu;0;0;15;0;0;0;29;5;0;0;15;15;0;0;39;54;0;0;44;83;4;4;107;23;0;10;98;83;0;0;88;118
1295;Peyzieux-sur-Saône;0;0;5;0;0;0;10;0;0;5;34;10;0;0;43;92;0;0;14;77;5;0;53;10;5;0;29;29;0;0;106;125
1296;Pirajoux;0;0;0;0;0;0;10;0;0;0;5;10;0;0;25;15;0;0;0;46;0;0;41;15;5;0;41;56;0;0;71;56
1297;Pizay;0;0;0;5;0;0;20;10;5;0;44;40;0;0;70;85;0;0;15;45;10;0;45;0;0;0;60;69;0;0;115;95
1298;Plagne;0;0;0;0;0;0;5;5;0;0;5;5;0;0;10;10;0;0;0;15;0;0;25;0;0;0;10;5;0;0;5;10
1299;Le Plantay;0;0;12;0;0;4;24;8;0;0;8;8;0;4;32;36;0;4;12;52;4;0;44;12;0;0;36;32;8;12;88;88
1301;Polliat;0;0;17;0;0;0;76;21;0;0;67;55;0;4;184;176;0;8;67;277;8;4;227;34;4;26;284;297;4;0;282;373
1302;Pollieu;0;0;0;0;0;0;5;5;0;0;5;0;0;0;15;20;0;0;0;10;0;0;20;0;0;0;30;20;0;0;15;25
1303;Poncin;0;0;4;0;0;0;28;16;0;0;60;28;4;0;88;104;0;16;48;195;8;0;183;40;4;12;179;195;8;16;235;219
1304;Pont-d'Ain;0;0;0;0;5;0;29;10;0;5;112;39;24;0;142;166;0;24;59;239;49;15;293;73;34;29;259;372;20;83;327;356
1305;Pont-de-Vaux;0;0;0;0;5;0;60;5;0;0;30;40;5;0;105;89;0;5;64;243;15;5;248;84;0;5;337;461;5;15;175;285
1306;Pont-de-Veyle;0;0;8;4;4;0;20;8;0;0;32;36;4;0;91;87;0;8;40;142;12;0;222;48;0;4;202;266;4;4;174;170
1307;Port;0;0;0;0;0;0;20;15;0;5;25;40;0;0;50;78;0;0;5;48;35;20;100;35;35;15;30;70;10;5;120;80
1308;Pougny;5;0;9;0;5;0;5;5;5;5;15;5;10;15;45;80;15;45;20;55;20;5;80;0;20;20;25;40;20;25;115;115
1309;Pouillat;0;0;4;0;0;0;4;0;0;0;8;0;0;0;4;0;0;0;0;20;0;0;8;0;0;0;8;12;0;0;24;4
1310;Prémeyzel;0;0;0;0;0;0;5;0;0;0;0;0;0;0;15;10;0;5;0;0;0;0;20;0;0;5;15;15;9;4;89;46
1311;Prémillieu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;8;0;0;12;0;0;0;8;0;0;0;4;0
1313;Prévessin-Moëns;0;0;0;0;39;29;44;34;314;177;540;196;152;201;343;510;162;304;181;446;98;29;255;29;108;113;191;343;280;603;986;981
1314;Priay;0;0;13;0;0;0;26;21;0;0;56;43;0;13;112;137;0;4;26;124;21;4;154;17;13;17;172;159;0;0;206;309
1316;Pugieu;0;0;0;0;0;0;5;0;0;0;0;0;0;0;11;16;0;0;5;16;0;0;26;0;0;0;26;32;0;0;21;5
1317;Ramasse;0;0;0;0;0;0;5;0;0;0;10;0;0;0;15;15;0;5;10;60;0;0;50;5;0;0;30;15;0;0;25;50
1318;Rancé;0;0;10;0;5;0;40;10;0;0;45;15;0;0;50;65;0;5;5;50;0;0;45;10;0;0;50;60;0;0;145;100
1319;Relevant;0;0;30;0;5;0;10;5;5;0;20;0;0;0;15;30;0;5;0;50;0;0;81;15;0;0;20;45;0;0;35;86
1320;Replonges;0;0;0;5;10;0;75;35;5;0;150;35;5;10;239;224;5;45;85;389;40;10;359;55;25;5;364;444;0;20;553;464
1321;Revonnas;0;0;0;0;4;0;4;4;0;0;61;32;0;8;65;85;0;4;12;56;0;0;85;32;4;0;73;89;4;0;174;121
1322;Reyrieux;0;0;12;4;12;0;146;49;8;0;329;146;16;20;236;313;4;29;77;408;28;0;195;53;32;12;405;524;28;60;650;671
1323;Reyssouze;0;0;10;5;0;0;35;10;0;0;10;5;0;0;54;45;0;5;30;99;0;0;109;49;0;5;99;129;0;0;163;149
1325;Rignieux-le-Franc;0;0;5;5;0;0;15;15;10;5;55;25;0;0;84;69;0;5;5;79;0;0;99;25;5;0;94;94;0;0;124;144
1328;Romans;0;0;20;20;0;0;20;0;0;4;8;8;0;0;24;20;0;0;0;57;0;0;65;20;0;4;49;88;0;0;85;93
1329;Rossillon;0;0;0;0;0;0;5;0;0;0;10;10;0;0;10;0;0;0;5;29;0;0;29;5;0;0;14;19;0;0;10;0
1330;Ruffieu;0;0;5;0;0;0;15;5;0;0;0;5;0;0;0;10;0;0;10;26;0;0;15;0;0;0;21;31;0;0;31;5
1331;Saint-Alban;0;0;5;0;0;0;5;0;0;0;0;5;0;0;5;5;0;0;10;29;0;0;39;5;0;0;10;10;0;0;29;24
1332;Saint-André-de-Bâgé;0;0;4;0;0;0;16;4;4;0;37;12;0;0;29;58;0;4;8;104;4;0;87;8;4;0;66;41;0;4;116;115
1333;Saint-André-de-Corcy;0;0;17;4;0;0;73;29;8;8;167;64;16;8;205;221;0;8;61;277;4;4;173;79;41;21;269;407;4;4;410;421
1334;Saint-André-d'Huiriat;0;0;12;0;0;0;21;12;0;0;17;17;0;0;21;29;0;0;8;62;0;0;54;17;0;0;54;45;0;0;87;91
1335;Saint-André-le-Bouchoux;0;0;5;0;0;0;15;10;10;0;10;5;0;0;15;20;0;0;5;30;5;5;25;5;0;0;39;39;0;0;65;60
1336;Saint-André-sur-Vieux-Jonc;0;0;25;0;0;0;20;0;0;0;30;10;0;0;65;105;5;0;20;115;5;10;95;20;5;5;130;130;0;0;165;165
1337;Saint-Bénigne;0;0;16;4;0;0;33;24;0;0;61;12;0;0;53;61;0;0;4;98;4;4;155;37;8;4;147;122;0;4;175;188
1338;Groslée-Saint-Benoit;0;0;17;16;0;0;44;25;0;5;35;18;0;0;50;65;5;4;22;89;9;5;107;46;13;5;126;157;0;5;159;155
1339;Saint-Bernard;0;0;4;0;0;4;48;8;4;0;85;32;4;0;77;121;4;20;24;97;20;0;60;20;28;20;129;193;0;4;214;193
1341;Saint-Champ;0;0;12;4;0;4;0;0;0;0;16;4;0;0;4;4;0;0;8;16;0;0;20;0;0;4;12;16;0;0;8;24
1342;Sainte-Croix;0;0;10;0;0;0;15;5;5;0;29;34;0;0;34;54;0;0;5;29;0;0;34;5;0;0;54;29;0;0;113;103
1343;Saint-Cyr-sur-Menthon;0;0;12;8;4;0;32;0;4;0;44;36;4;0;129;133;0;4;53;210;16;4;186;49;12;4;133;113;4;4;251;279
1344;Saint-Denis-lès-Bourg;0;0;15;0;5;0;105;35;0;5;232;150;15;15;324;412;0;59;115;467;40;25;351;85;44;50;694;779;15;65;672;741
1345;Saint-Denis-en-Bugey;0;0;0;0;15;0;84;30;0;0;49;34;0;0;113;128;0;10;54;216;20;20;246;84;30;15;236;261;20;25;295;275
1346;Saint-Didier-d'Aussiat;0;0;15;5;0;0;10;0;0;0;5;0;0;5;70;75;0;0;20;80;5;0;100;20;0;0;90;116;0;5;95;171
1347;Saint-Didier-de-Formans;0;0;0;0;0;0;54;25;0;0;123;78;0;5;103;108;0;5;34;211;10;0;113;20;10;15;201;162;0;10;309;255
1348;Saint-Didier-sur-Chalaronne;0;0;36;4;0;0;76;24;4;0;44;20;8;8;125;145;0;16;24;294;16;8;326;80;20;20;272;362;0;4;384;503
1349;Saint-Éloi;0;0;8;0;0;0;12;0;0;0;41;12;4;0;20;33;0;0;4;49;0;0;33;4;0;0;45;37;0;8;65;69
1350;Saint-Étienne-du-Bois;0;0;4;0;0;0;82;41;8;0;58;46;4;4;178;132;4;8;62;260;20;8;244;70;4;4;283;372;8;20;301;347
1351;Saint-Étienne-sur-Chalaronne;0;0;29;8;4;0;29;16;0;0;37;21;4;4;99;86;0;4;33;172;0;0;185;49;8;4;82;123;12;8;287;242
1352;Saint-Étienne-sur-Reyssouze;0;0;4;4;0;0;0;8;0;8;16;8;0;0;12;12;0;0;16;82;0;0;70;16;4;4;70;57;0;0;78;86
1353;Sainte-Euphémie;0;0;0;0;8;0;56;12;4;0;112;32;0;8;92;180;0;8;40;156;0;0;116;28;8;4;136;104;0;4;240;280
1354;Saint-Genis-Pouilly;0;0;9;0;40;10;80;40;677;248;440;240;224;214;333;437;214;511;247;611;328;55;373;88;188;168;433;434;429;732;1035;1049
1355;Saint-Genis-sur-Menthon;0;0;8;0;4;0;8;4;0;0;21;8;0;0;25;38;4;4;8;47;0;0;63;13;0;0;38;47;0;4;55;68
1356;Saint-Georges-sur-Renon;0;0;8;0;0;0;12;0;0;0;12;12;0;0;16;8;0;0;0;29;0;0;8;4;4;4;8;4;0;0;53;41
1357;Saint-Germain-de-Joux;0;0;0;0;5;0;0;0;0;0;14;0;0;0;39;19;0;5;5;48;43;5;48;14;14;10;29;43;5;14;63;53
1358;Saint-Germain-les-Paroisses;0;0;0;0;0;0;19;5;0;0;19;10;0;0;14;24;0;0;10;53;0;0;38;14;0;0;58;48;0;0;53;67
1359;Saint-Germain-sur-Renon;0;0;20;5;0;0;15;0;0;0;15;5;0;0;5;20;0;0;5;25;0;0;5;0;0;0;30;15;0;0;20;39
1360;Saint-Jean-de-Gonville;0;0;13;0;21;13;51;13;68;8;68;25;38;30;55;106;17;42;25;123;25;0;101;8;13;34;59;67;80;106;177;199
1361;Saint-Jean-de-Niost;0;0;15;0;0;0;50;30;0;5;95;75;5;0;100;105;0;5;30;115;0;0;90;25;5;5;124;113;10;0;175;230
1362;Saint-Jean-de-Thurigneux;0;0;10;0;0;5;41;10;0;0;35;30;0;0;61;61;0;0;10;96;0;0;25;5;10;5;66;56;0;5;117;127
1363;Saint-Jean-le-Vieux;0;0;5;5;5;0;30;5;0;0;45;44;0;0;149;103;0;0;25;150;10;10;199;50;15;15;150;170;5;20;165;280
1364;Saint-Jean-sur-Reyssouze;0;0;32;4;0;0;12;4;4;0;12;0;4;0;44;40;0;4;12;76;4;4;76;24;8;4;60;100;0;8;88;104
1365;Saint-Jean-sur-Veyle;0;0;15;0;0;0;15;0;5;0;44;15;0;5;58;49;0;0;19;121;10;10;107;49;0;0;112;107;0;5;185;180
1366;Sainte-Julie;0;0;8;4;0;0;8;16;0;0;37;21;4;4;87;58;0;0;25;107;8;0;107;41;0;0;58;74;0;0;173;128
1367;Saint-Julien-sur-Reyssouze;0;0;21;5;0;0;21;10;0;0;10;16;0;5;58;16;0;10;5;47;5;5;79;31;0;0;94;84;0;0;73;99
1368;Saint-Julien-sur-Veyle;0;0;4;4;0;0;16;4;0;4;21;21;4;4;37;45;0;4;4;62;4;4;99;21;4;0;74;74;0;4;128;107
1369;Saint-Just;0;0;0;0;16;0;24;0;0;0;37;12;4;4;77;69;0;4;12;97;4;0;65;12;0;0;81;89;8;8;154;118
1370;Saint-Laurent-sur-Saône;0;0;0;0;0;0;44;12;4;0;32;40;8;4;124;92;4;16;48;256;24;8;172;52;12;16;156;264;4;16;228;132
1371;Saint-Marcel;0;0;0;0;0;0;50;5;5;0;68;23;0;9;99;104;0;18;41;167;36;5;149;32;5;0;54;59;5;5;217;217
1372;Saint-Martin-de-Bavel;0;0;10;0;0;0;20;0;0;0;15;15;0;0;15;15;0;0;10;64;0;0;44;5;0;0;49;34;0;0;39;80
1373;Saint-Martin-du-Frêne;0;0;10;0;0;0;20;5;5;0;25;25;0;5;56;66;0;10;46;106;35;10;111;51;25;0;86;106;0;15;96;152
1374;Saint-Martin-du-Mont;0;0;33;0;4;0;29;20;0;0;94;61;0;4;143;184;0;0;29;143;8;0;147;29;16;4;168;172;0;0;225;237
1375;Saint-Martin-le-Châtel;0;0;10;0;0;0;25;0;0;0;10;20;0;0;60;65;0;5;25;80;0;0;85;10;0;0;98;84;0;0;110;134
1376;Saint-Maurice-de-Beynost;0;0;4;0;29;4;75;21;0;8;107;103;4;17;259;206;8;57;37;357;93;48;342;102;79;87;261;370;29;89;533;644
1378;Saint-Maurice-de-Gourdans;0;0;8;12;0;4;72;8;8;0;124;76;8;16;171;211;0;4;48;219;4;0;199;60;8;4;191;179;0;4;363;455
1379;Saint-Maurice-de-Rémens;0;0;10;0;0;0;10;0;5;0;15;15;0;0;59;59;0;0;10;84;0;0;89;15;0;0;64;69;0;0;133;99
1380;Saint-Nizier-le-Bouchoux;0;0;35;0;0;0;10;0;0;0;10;0;0;0;0;25;0;0;15;60;0;5;110;5;10;5;105;90;0;10;65;116
1381;Saint-Nizier-le-Désert;0;0;8;0;12;4;12;20;4;0;25;8;4;0;57;61;4;4;16;106;12;4;74;16;0;0;74;65;12;0;115;184
1382;Sainte-Olive;0;0;10;0;0;0;5;0;0;0;20;26;0;0;20;20;0;5;5;26;0;0;15;10;0;0;15;20;0;0;51;36
1383;Saint-Paul-de-Varax;0;0;8;4;4;0;28;16;4;0;32;12;4;0;56;67;0;4;32;206;8;0;183;48;0;4;139;139;4;0;195;250
1384;Saint-Rambert-en-Bugey;0;0;10;0;15;5;45;20;5;0;35;20;5;0;115;119;10;5;45;225;43;10;238;93;20;20;140;284;5;25;353;334
1385;Saint-Rémy;0;0;10;0;0;0;20;5;0;0;44;49;0;0;69;74;0;5;30;113;10;0;103;5;0;0;98;89;0;10;118;143
1386;Saint-Sorlin-en-Bugey;0;0;10;0;5;0;39;0;0;0;69;30;5;0;84;79;0;9;30;91;5;0;99;30;10;15;89;108;0;0;123;177
1387;Saint-Sulpice;0;0;0;0;0;0;14;0;0;0;9;9;0;0;9;14;0;0;0;37;0;0;14;0;0;0;18;18;0;0;37;41
1388;Saint-Trivier-de-Courtes;0;0;16;0;4;0;20;12;0;0;20;12;8;0;41;24;0;12;8;118;4;4;118;24;4;8;162;207;4;12;122;114
1389;Saint-Trivier-sur-Moignans;0;0;24;16;4;0;41;4;0;0;61;37;0;4;138;94;0;0;37;187;12;0;167;41;0;0;179;183;0;4;285;342
1390;Saint-Vulbas;0;5;0;0;0;0;25;5;5;0;30;20;0;0;70;60;0;0;30;100;10;0;110;30;5;0;129;125;30;35;105;174
1391;Salavre;0;0;0;0;0;0;4;4;0;0;8;4;0;0;36;28;0;0;12;28;0;0;16;4;4;0;45;49;0;0;28;20
1392;Samognat;0;0;4;0;8;0;4;0;4;0;43;20;0;4;75;63;0;0;4;47;8;4;47;36;4;0;36;39;0;0;130;87
1393;Sandrans;0;0;5;5;0;0;24;10;0;0;5;15;0;0;39;49;0;0;15;54;0;0;54;10;0;0;29;44;0;5;54;78
1396;Sault-Brénaz;0;0;0;0;11;0;21;0;0;0;16;0;0;5;47;37;11;5;37;100;26;0;147;74;42;32;68;63;0;26;132;110
1397;Sauverny;5;5;0;0;0;10;20;10;10;24;74;25;20;35;60;45;15;10;30;85;10;0;48;5;40;35;60;24;40;74;105;129
1398;Savigneux;0;0;5;10;5;0;29;33;0;0;81;33;0;5;62;95;0;5;24;166;0;0;100;33;5;5;86;86;5;5;181;214
